lifecycle_kind,campaign_id,symbol,raw_direction,started_at_utc,updated_at_utc,event_count,selected_by_pressure,max_reported_pressure_count,latest_pressure_level,campaign_anchor_source,campaign_anchor_execution_grade,legacy_grouping_rule_version,tradeplan_replay_status
RAW_REPLAY,XAUUSD_20260722T210625Z_20260722T211125Z,XAUUSD,BUY,2026-07-22T21:11:44.692916+00:00,2026-07-22T22:05:31.202748+00:00,43,False,843,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPNZD_20260723T090032Z_20260723T090532Z,GBPNZD,BUY,2026-07-23T11:00:20.429670+00:00,2026-07-23T11:00:20.429670+00:00,1,False,3,PRESSURE_CANARY,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPNZD_20260723T090156Z_20260723T090656Z,GBPNZD,BUY,2026-07-23T11:01:42.416780+00:00,2026-07-23T11:01:42.416780+00:00,1,False,19,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPNZD_20260723T090328Z_20260723T090828Z,GBPNZD,BUY,2026-07-23T11:03:00.670314+00:00,2026-07-23T11:03:00.670314+00:00,1,False,35,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPNZD_20260723T090424Z_20260723T090924Z,GBPNZD,BUY,2026-07-23T11:04:16.066618+00:00,2026-07-23T11:04:16.066618+00:00,1,False,50,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPNZD_20260723T110009Z_20260723T110509Z,GBPNZD,BUY,2026-07-23T11:05:34.202177+00:00,2026-07-23T11:28:49.712124+00:00,19,False,159,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:CHFJPY:20260723T111511.906733Z:d38e68158fb8e9d1,CHFJPY,SELL,2026-07-23T11:15:11.906733+00:00,2026-07-23T11:19:14.725686+00:00,4,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T091518Z_20260723T092018Z,USDCHF,BUY,2026-07-23T11:15:15.092297+00:00,2026-07-23T11:15:15.092297+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T091522Z_20260723T092022Z,EURCAD,SELL,2026-07-23T11:15:18.630113+00:00,2026-07-23T11:15:18.630113+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T091641Z_20260723T092141Z,USDCHF,BUY,2026-07-23T11:16:31.782934+00:00,2026-07-23T11:16:31.782934+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T091650Z_20260723T092150Z,EURCAD,SELL,2026-07-23T11:16:35.249712+00:00,2026-07-23T11:16:35.249712+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T091806Z_20260723T092306Z,USDCHF,BUY,2026-07-23T11:18:00.732637+00:00,2026-07-23T11:18:00.732637+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T091812Z_20260723T092312Z,EURCAD,SELL,2026-07-23T11:18:04.793863+00:00,2026-07-23T11:18:04.793863+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T091933Z_20260723T092433Z,USDCHF,BUY,2026-07-23T11:19:18.872798+00:00,2026-07-23T11:19:18.872798+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T091939Z_20260723T092439Z,EURCAD,SELL,2026-07-23T11:19:22.371735+00:00,2026-07-23T11:19:22.371735+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,CHFJPY_20260723T111511Z_20260723T112011Z,CHFJPY,SELL,2026-07-23T11:20:32.014588+00:00,2026-07-23T11:29:40.359548+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T092056Z_20260723T092556Z,USDCHF,BUY,2026-07-23T11:20:35.352275+00:00,2026-07-23T11:20:35.352275+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T092102Z_20260723T092602Z,EURCAD,SELL,2026-07-23T11:20:39.442951+00:00,2026-07-23T11:20:39.442951+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T092152Z_20260723T092652Z,USDCHF,BUY,2026-07-23T11:21:52.614463+00:00,2026-07-23T11:21:52.614463+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T092158Z_20260723T092658Z,EURCAD,SELL,2026-07-23T11:21:56.915406+00:00,2026-07-23T11:21:56.915406+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T092315Z_20260723T092815Z,USDCHF,BUY,2026-07-23T11:23:10.921779+00:00,2026-07-23T11:23:10.921779+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T092321Z_20260723T092821Z,EURCAD,SELL,2026-07-23T11:23:14.657980+00:00,2026-07-23T11:23:14.657980+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T092437Z_20260723T092937Z,USDCHF,BUY,2026-07-23T11:24:29.992269+00:00,2026-07-23T11:24:29.992269+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T092443Z_20260723T092943Z,EURCAD,SELL,2026-07-23T11:24:34.644100+00:00,2026-07-23T11:24:34.644100+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T092602Z_20260723T093102Z,USDCHF,BUY,2026-07-23T11:25:48.571993+00:00,2026-07-23T11:25:48.571993+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T092608Z_20260723T093108Z,EURCAD,SELL,2026-07-23T11:25:52.434117+00:00,2026-07-23T11:25:52.434117+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T092724Z_20260723T093224Z,USDCHF,BUY,2026-07-23T11:27:08.395178+00:00,2026-07-23T11:27:08.395178+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T092731Z_20260723T093231Z,EURCAD,SELL,2026-07-23T11:27:12.281387+00:00,2026-07-23T11:27:12.281387+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T092847Z_20260723T093347Z,USDCHF,BUY,2026-07-23T11:28:25.493627+00:00,2026-07-23T11:28:25.493627+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T092853Z_20260723T093353Z,EURCAD,SELL,2026-07-23T11:28:31.833557+00:00,2026-07-23T11:28:31.833557+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T093014Z_20260723T093514Z,USDCHF,BUY,2026-07-23T11:29:43.240470+00:00,2026-07-23T11:29:43.240470+00:00,1,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURUSD:20260723T173012.996052Z:ab9252f5fad539e6,EURUSD,SELL,2026-07-23T17:30:12.996052+00:00,2026-07-23T17:30:12.996052+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:USDCHF:20260723T173016.484341Z:119518abb880cfe9,USDCHF,BUY,2026-07-23T17:30:16.484341+00:00,2026-07-23T17:30:16.484341+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURGBP:20260723T173019.183546Z:07e69a333c31b2b6,EURGBP,BUY,2026-07-23T17:30:19.183546+00:00,2026-07-23T17:30:19.183546+00:00,1,True,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURJPY:20260723T173021.978559Z:f222fb17a2ba9441,EURJPY,BUY,2026-07-23T17:30:21.978559+00:00,2026-07-23T17:30:21.978559+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURCHF:20260723T173024.670466Z:21997a543e967130,EURCHF,BUY,2026-07-23T17:30:24.670466+00:00,2026-07-23T17:30:24.670466+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURCAD:20260723T173026.048914Z:063ff0a051cdfcab,EURCAD,SELL,2026-07-23T17:30:26.048914+00:00,2026-07-23T17:30:26.048914+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:AUDNZD:20260723T173037.041055Z:50833658d0498b18,AUDNZD,BUY,2026-07-23T17:30:37.041055+00:00,2026-07-23T17:34:02.255591+00:00,4,True,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:XAGUSD:20260723T173049.062540Z:2d2a68f1a9e900e1,XAGUSD,SELL,2026-07-23T17:30:49.062540+00:00,2026-07-23T17:30:49.062540+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:GBPNZD:20260723T173107.986000Z:9b54c48c09a5bb2a,GBPNZD,BUY,2026-07-23T17:31:07.986000+00:00,2026-07-23T17:31:07.986000+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:AUDCHF:20260723T173118.213463Z:dd68c54eae2b38ae,AUDCHF,BUY,2026-07-23T17:31:18.213463+00:00,2026-07-23T17:31:18.213463+00:00,1,False,3,PRESSURE_CANARY,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T173024Z_20260723T173524Z,EURCAD,SELL,2026-07-23T17:36:02.814146+00:00,2026-07-23T17:36:02.814146+00:00,1,False,3,PRESSURE_CANARY,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURCHF:20260723T203119.516632Z:f9cafcf43ba96d3d,EURCHF,BUY,2026-07-23T20:31:19.516632+00:00,2026-07-23T20:34:05.707404+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURCAD:20260723T203121.521119Z:884db20ade10d0b0,EURCAD,SELL,2026-07-23T20:31:21.521119+00:00,2026-07-23T20:34:00.469072+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURAUD:20260723T203124.065026Z:fbc67f48434cbe3d,EURAUD,BUY,2026-07-23T20:31:24.065026+00:00,2026-07-23T20:47:00.756536+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURNZD:20260723T203126.305025Z:d1c8480099465c8b,EURNZD,BUY,2026-07-23T20:31:26.305025+00:00,2026-07-23T20:35:06.498713+00:00,4,True,3,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:GBPJPY:20260723T203127.068710Z:1c8b017ee6120807,GBPJPY,BUY,2026-07-23T20:31:27.068710+00:00,2026-07-23T20:34:02.467199+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:GBPAUD:20260723T203130.503195Z:57e042f52bf3103b,GBPAUD,SELL,2026-07-23T20:31:30.503195+00:00,2026-07-23T20:35:00.866160+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURUSD:20260723T203131.136625Z:6a6db54254771898,EURUSD,SELL,2026-07-23T20:31:31.136625+00:00,2026-07-23T20:35:05.092241+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:GBPCAD:20260723T203131.530227Z:fbf997e287caf63d,GBPCAD,SELL,2026-07-23T20:31:31.530227+00:00,2026-07-23T20:35:02.814366+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:GBPNZD:20260723T203132.103923Z:edc26b1c64e825f9,GBPNZD,BUY,2026-07-23T20:31:32.103923+00:00,2026-07-23T20:35:08.383136+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:AUDJPY:20260723T203135.096855Z:0f4219d49c65f6a9,AUDJPY,BUY,2026-07-23T20:31:35.096855+00:00,2026-07-23T20:35:12.368112+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:AUDNZD:20260723T203136.517240Z:3dcaab8920ea5866,AUDNZD,BUY,2026-07-23T20:31:36.517240+00:00,2026-07-23T20:35:06.719894+00:00,4,True,3,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:AUDCHF:20260723T203140.013631Z:93444a50a80313fb,AUDCHF,BUY,2026-07-23T20:31:40.013631+00:00,2026-07-23T20:35:38.400840+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:GBPUSD:20260723T203144.124712Z:672abeb7d61b7e26,GBPUSD,SELL,2026-07-23T20:31:44.124712+00:00,2026-07-23T20:35:03.617233+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:CADJPY:20260723T203146.250835Z:b648eb7df1fd0a68,CADJPY,BUY,2026-07-23T20:31:46.250835+00:00,2026-07-23T20:35:02.212401+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:CHFJPY:20260723T203150.085118Z:ad23fcf318504f1b,CHFJPY,BUY,2026-07-23T20:31:50.085118+00:00,2026-07-23T20:35:00.329070+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:XAGUSD:20260723T203152.081506Z:1bd8ba7211102714,XAGUSD,SELL,2026-07-23T20:31:52.081506+00:00,2026-07-23T20:35:02.899697+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:XAUUSD:20260723T203153.844114Z:a43ff8f0c79a801f,XAUUSD,SELL,2026-07-23T20:31:53.844114+00:00,2026-07-23T20:31:53.844114+00:00,1,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:USDJPY:20260723T203155.673096Z:1e86556321272cd4,USDJPY,BUY,2026-07-23T20:31:55.673096+00:00,2026-07-23T20:34:06.672637+00:00,2,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:USDCHF:20260723T203201.234431Z:6ba78503f56f1a4e,USDCHF,BUY,2026-07-23T20:32:01.234431+00:00,2026-07-23T20:34:06.112443+00:00,2,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:USDCAD:20260723T203208.934822Z:9284a63a3b067110,USDCAD,SELL,2026-07-23T20:32:08.934822+00:00,2026-07-23T20:34:03.738214+00:00,2,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURJPY:20260723T203223.514861Z:1542fd1ee7265227,EURJPY,BUY,2026-07-23T20:32:23.514861+00:00,2026-07-23T20:34:01.692234+00:00,2,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:EURGBP:20260723T203304.870811Z:8134dfd27a36f4dc,EURGBP,BUY,2026-07-23T20:33:04.870811+00:00,2026-07-23T20:35:05.893881+00:00,2,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:AUDCAD:20260723T203332.951466Z:ec1483e24d316d40,AUDCAD,SELL,2026-07-23T20:33:32.951466+00:00,2026-07-23T20:37:32.914917+00:00,3,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,legacy:NZDCAD:20260723T203346.547430Z:3297acd6315e7be2,NZDCAD,SELL,2026-07-23T20:33:46.547430+00:00,2026-07-23T20:35:08.785720+00:00,2,False,1,MICROBOOST_WATCH,LEGACY_EPISODE,False,5scr.legacy-m15-gap.v1,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDJPY_20260723T203052Z_20260723T203552Z,USDJPY,BUY,2026-07-23T20:36:00.419871+00:00,2026-07-23T20:46:17.526708+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPJPY_20260723T203054Z_20260723T203554Z,GBPJPY,BUY,2026-07-23T20:36:01.298828+00:00,2026-07-23T20:46:32.078804+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCAD_20260723T203053Z_20260723T203553Z,USDCAD,SELL,2026-07-23T20:36:04.944128+00:00,2026-07-23T20:44:40.200845+00:00,7,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCAD_20260723T203054Z_20260723T203554Z,EURCAD,SELL,2026-07-23T20:36:06.748914+00:00,2026-07-23T20:46:29.149074+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,USDCHF_20260723T203053Z_20260723T203553Z,USDCHF,BUY,2026-07-23T20:36:14.651749+00:00,2026-07-23T20:47:30.526928+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURJPY_20260723T203053Z_20260723T203553Z,EURJPY,BUY,2026-07-23T20:36:17.541242+00:00,2026-07-23T20:46:59.064536+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURCHF_20260723T203053Z_20260723T203553Z,EURCHF,BUY,2026-07-23T20:36:18.363114+00:00,2026-07-23T20:47:00.488359+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPAUD_20260723T203054Z_20260723T203554Z,GBPAUD,SELL,2026-07-23T20:36:21.006554+00:00,2026-07-23T20:47:07.539296+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPCAD_20260723T203054Z_20260723T203554Z,GBPCAD,SELL,2026-07-23T20:36:21.466899+00:00,2026-07-23T20:47:08.949417+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,CADJPY_20260723T203055Z_20260723T203555Z,CADJPY,BUY,2026-07-23T20:36:25.517129+00:00,2026-07-23T20:47:18.147769+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,CHFJPY_20260723T203056Z_20260723T203556Z,CHFJPY,BUY,2026-07-23T20:36:26.840482+00:00,2026-07-23T20:47:23.174650+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,XAGUSD_20260723T203056Z_20260723T203556Z,XAGUSD,SELL,2026-07-23T20:36:27.718956+00:00,2026-07-23T20:47:23.997190+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURUSD_20260723T203053Z_20260723T203553Z,EURUSD,SELL,2026-07-23T20:36:28.559803+00:00,2026-07-23T20:47:27.605485+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPUSD_20260723T203052Z_20260723T203552Z,GBPUSD,SELL,2026-07-23T20:36:29.236024+00:00,2026-07-23T20:46:50.276695+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURGBP_20260723T203053Z_20260723T203553Z,EURGBP,BUY,2026-07-23T20:36:30.788354+00:00,2026-07-23T20:47:33.727136+00:00,8,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,EURNZD_20260723T203054Z_20260723T203554Z,EURNZD,BUY,2026-07-23T20:36:35.070870+00:00,2026-07-23T20:45:54.188053+00:00,7,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,GBPNZD_20260723T203054Z_20260723T203554Z,GBPNZD,BUY,2026-07-23T20:36:37.520243+00:00,2026-07-23T20:46:00.283385+00:00,7,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
RAW_REPLAY,AUDJPY_20260723T203055Z_20260723T203555Z,AUDJPY,BUY,2026-07-23T20:36:38.525110+00:00,2026-07-23T20:46:01.857877+00:00,7,False,1,MICROBOOST_WATCH,SOURCE_CLEAN_BLOCK_ID,True,,NOT_EVALUATED_CLOSED_CANDLES_REQUIRED
